"","country","year","sex","suicides_no","population","gdp_for_year....","age"
"4854","Uzbekistan",1990,"male",20,118300,"13,360,607,918",80
"4855","Uzbekistan",1991,"female",7,2566500,"13,677,622,222",9.5
"4856","Uzbekistan",1991,"male",49,2615200,"13,677,622,222",9.5
"4857","Uzbekistan",1991,"female",117,1965200,"13,677,622,222",19.5
"4858","Uzbekistan",1991,"male",209,1970700,"13,677,622,222",19.5
"4859","Uzbekistan",1991,"female",72,1684500,"13,677,622,222",29.5
"4860","Uzbekistan",1991,"male",289,1648400,"13,677,622,222",29.5
"4861","Uzbekistan",1991,"female",71,1531100,"13,677,622,222",44.5
"4862","Uzbekistan",1991,"male",353,1510300,"13,677,622,222",44.5
"4863","Uzbekistan",1991,"female",57,856200,"13,677,622,222",64.5
"4864","Uzbekistan",1991,"male",119,668000,"13,677,622,222",64.5
"4865","Uzbekistan",1991,"female",30,216200,"13,677,622,222",80
"4866","Uzbekistan",1991,"male",20,115500,"13,677,622,222",80
"4867","Uzbekistan",1992,"female",8,2683800,"12,941,297,376",9.5
"4868","Uzbekistan",1992,"male",49,2737500,"12,941,297,376",9.5
"4869","Uzbekistan",1992,"female",108,2081800,"12,941,297,376",19.5
"4870","Uzbekistan",1992,"male",257,2079600,"12,941,297,376",19.5
"4871","Uzbekistan",1992,"female",81,1769700,"12,941,297,376",29.5
"4872","Uzbekistan",1992,"male",258,1741600,"12,941,297,376",29.5
"4873","Uzbekistan",1992,"female",65,1603900,"12,941,297,376",44.5
"4874","Uzbekistan",1992,"male",308,1586100,"12,941,297,376",44.5
"4875","Uzbekistan",1992,"female",57,912800,"12,941,297,376",64.5
"4876","Uzbekistan",1992,"male",105,701800,"12,941,297,376",64.5
"4877","Uzbekistan",1992,"female",29,232900,"12,941,297,376",80
